"subject_id","label"
"0","1.0"
"1","1.0"
"2","0.0"
"3","1.0"
"4","0.0"
"5","1.0"
"6","1.0"
"7","1.0"
"8","0.0"
"9","0.0"
"10","0.0"
"11","0.0"
"12","1.0"
"13","0.0"
"14","1.0"
"15","0.0"
"16","0.0"
"17","1.0"
"18","1.0"
"19","0.0"
"20","0.0"
"21","0.0"
"22","0.0"
"23","1.0"
"24","0.0"
"25","0.0"
"26","0.0"
"27","1.0"
"28","1.0"
"29","0.0"
"30","1.0"
"31","0.0"
"32","1.0"
"33","0.0"
"34","1.0"
"35","0.0"
"36","1.0"
"37","1.0"
"38","1.0"
"39","0.0"
"40","1.0"
"41","0.0"
"42","0.0"
"43","1.0"
"44","0.0"
"45","1.0"
"46","1.0"
"47","1.0"
"48","0.0"
"49","0.0"
"50","0.0"
"51","0.0"
"52","1.0"
"53","0.0"
"54","0.0"
"55","0.0"
"56","1.0"
"57","1.0"
"58","0.0"
"59","0.0"
"60","0.0"
"61","1.0"
"62","1.0"
"63","0.0"
"64","1.0"
"65","1.0"
"66","0.0"
"67","1.0"
"68","0.0"
"69","1.0"
"70","0.0"
"71","0.0"
"72","0.0"
"73","0.0"
"74","0.0"
"75","0.0"
"76","1.0"
"77","1.0"
"78","0.0"
"79","0.0"
"80","1.0"
"81","0.0"
"82","1.0"
"83","1.0"
"84","1.0"
"85","1.0"
"86","1.0"
"87","0.0"
"88","0.0"
"89","1.0"
"90","0.0"
"91","1.0"
"92","1.0"
"93","1.0"
"94","0.0"
"95","1.0"
"96","1.0"
"97","0.0"
"98","0.0"
"99","0.0"
"100","1.0"
"101","1.0"
"102","1.0"
"103","1.0"
"104","1.0"
"105","0.0"
"106","0.0"
"107","0.0"
"108","0.0"
"109","1.0"
"110","0.0"
"111","1.0"
"112","0.0"
"113","1.0"
"114","0.0"
"115","1.0"
"116","0.0"
"117","1.0"
"118","0.0"
"119","1.0"
"120","0.0"
"121","0.0"
"122","1.0"
"123","0.0"
"124","0.0"
"125","1.0"
"126","0.0"
"127","0.0"
"128","1.0"
"129","1.0"
"130","1.0"
"131","0.0"
"132","0.0"
"133","1.0"
"134","1.0"
"135","1.0"
"136","1.0"
"137","0.0"
"138","1.0"
"139","1.0"
"140","0.0"
"141","0.0"
"142","1.0"
"143","1.0"
"144","1.0"
"145","1.0"
"146","1.0"
"147","0.0"
"148","0.0"
"149","1.0"
"150","0.0"
"151","0.0"
"152","0.0"
"153","1.0"
"154","1.0"
"155","1.0"
