"subject_id","label"
"1","1"
"2","1"
"3","1"
"4","1"
"5","1"
"6","1"
"7","1"
"8","1"
"9","1"
"10","2"
"11","2"
"12","2"
"13","2"
"14","2"
"15","2"
"16","2"
"17","2"
"18","2"
"19","3"
"20","3"
"21","3"
"22","3"
"23","3"
"24","3"
"25","3"
"26","4"
"27","4"
"28","4"
"29","4"
"30","4"
"31","4"
"32","4"
"33","5"
"34","5"
"35","5"
"36","5"
"37","5"
"38","5"
"39","5"
"40","5"
"41","5"
"42","5"
"43","5"
"44","5"
"45","6"
"46","6"
"47","6"
"48","6"
"49","6"
"50","6"
"51","6"
"52","6"
"53","6"
"54","7"
"55","7"
"56","7"
"57","7"
"58","7"
"59","7"
"60","7"
"61","7"
"62","7"
"63","8"
"64","8"
"65","8"
"66","8"
"67","8"
"68","8"
"69","8"
"70","8"
"71","8"
"72","9"
"73","9"
"74","9"
"75","9"
"76","9"
"77","9"
"78","9"
"79","10"
"80","10"
"81","10"
"82","10"
"83","10"
"84","10"
"85","11"
"86","11"
"87","11"
"88","11"
"89","11"
"90","11"
"91","11"
"92","11"
"93","11"
"94","12"
"95","12"
"96","12"
"97","12"
"98","12"
"99","12"
"100","12"
"101","12"
"102","12"
"103","13"
"104","13"
"105","13"
"106","13"
"107","13"
"108","13"
"109","14"
"110","14"
"111","14"
"112","14"
"113","14"
"114","14"
"115","15"
"116","15"
"117","15"
"118","15"
"119","15"
"120","15"
"121","15"
"122","15"
"123","16"
"124","16"
"125","16"
"126","16"
"127","16"
"128","17"
"129","17"
"130","17"
"131","17"
"132","17"
"133","17"
"134","18"
"135","18"
"136","18"
"137","18"
"138","18"
"139","18"
"140","18"
"141","18"
"142","18"
"143","19"
"144","19"
"145","19"
"146","19"
"147","19"
"148","19"
"149","19"
"150","20"
"151","20"
"152","20"
"153","20"
"154","1"
"155","1"
"156","1"
"157","1"
"158","1"
"159","1"
"160","2"
"161","2"
"162","2"
"163","2"
"164","2"
"165","2"
"166","3"
"167","3"
"168","3"
"169","3"
"170","3"
"171","3"
"172","3"
"173","3"
"174","4"
"175","4"
"176","4"
"177","4"
"178","4"
"179","4"
"180","4"
"181","4"
"182","5"
"183","5"
"184","5"
"185","6"
"186","6"
"187","6"
"188","6"
"189","6"
"190","6"
"191","7"
"192","7"
"193","7"
"194","7"
"195","7"
"196","7"
"197","8"
"198","8"
"199","8"
"200","8"
"201","8"
"202","8"
"203","9"
"204","9"
"205","9"
"206","9"
"207","9"
"208","9"
"209","9"
"210","9"
"211","10"
"212","10"
"213","10"
"214","10"
"215","10"
"216","10"
"217","10"
"218","10"
"219","10"
"220","11"
"221","11"
"222","11"
"223","11"
"224","11"
"225","11"
"226","12"
"227","12"
"228","12"
"229","12"
"230","12"
"231","12"
"232","13"
"233","13"
"234","13"
"235","13"
"236","13"
"237","13"
"238","13"
"239","13"
"240","13"
"241","14"
"242","14"
"243","14"
"244","14"
"245","14"
"246","14"
"247","14"
"248","14"
"249","14"
"250","15"
"251","15"
"252","15"
"253","15"
"254","15"
"255","15"
"256","15"
"257","16"
"258","16"
"259","16"
"260","16"
"261","16"
"262","16"
"263","16"
"264","16"
"265","16"
"266","16"
"267","17"
"268","17"
"269","17"
"270","17"
"271","17"
"272","17"
"273","17"
"274","17"
"275","17"
"276","18"
"277","18"
"278","18"
"279","18"
"280","18"
"281","18"
"282","19"
"283","19"
"284","19"
"285","19"
"286","19"
"287","19"
"288","19"
"289","19"
"290","20"
"291","20"
"292","20"
"293","20"
"294","20"
"295","20"
"296","20"
"297","20"
"298","20"
"299","20"
"300","20"
"301","1"
"302","1"
"303","1"
"304","1"
"305","1"
"306","1"
"307","1"
"308","1"
"309","1"
"310","1"
"311","1"
"312","1"
"313","1"
"314","1"
"315","1"
"316","1"
"317","1"
"318","1"
"319","1"
"320","1"
"321","1"
"322","1"
"323","1"
"324","1"
"325","1"
"326","1"
"327","1"
"328","1"
"329","1"
"330","1"
"331","1"
"332","1"
"333","1"
"334","1"
"335","1"
"336","1"
"337","1"
"338","1"
"339","1"
"340","1"
"341","1"
"342","1"
"343","1"
"344","1"
"345","1"
"346","1"
"347","1"
"348","1"
"349","1"
"350","1"
"351","1"
"352","1"
"353","1"
"354","1"
"355","1"
"356","1"
"357","1"
"358","1"
"359","1"
"360","1"
"361","1"
"362","1"
"363","1"
"364","1"
"365","1"
"366","1"
"367","1"
"368","1"
"369","1"
"370","1"
"371","1"
"372","1"
"373","1"
"374","1"
"375","1"
"376","1"
"377","1"
"378","1"
"379","1"
"380","1"
"381","1"
"382","1"
"383","1"
"384","1"
"385","1"
"386","1"
"387","1"
"388","1"
"389","2"
"390","2"
"391","2"
"392","2"
"393","2"
"394","2"
"395","2"
"396","2"
"397","2"
"398","2"
"399","2"
"400","2"
